timestamp(ms),pressure,temperature,
"1724467351.534","1012.61","22.15",
"1724467351.538","1012.52","22.15",
"1724467351.541","1012.52","22.15",
"1724467351.545","1012.61","22.15",
"1724467351.549","1012.52","22.15",
"1724467351.552","1012.61","22.15",
"1724467351.556","1012.52","22.15",
"1724467351.559","1012.48","22.13",
"1724467351.563","1012.52","22.15",
"1724467351.567","1012.58","22.13",
"1724467351.57","1012.52","22.15",
"1724467351.574","1012.52","22.15",
"1724467351.577","1012.61","22.15",
"1724467351.581","1012.48","22.13",
"1724467351.585","1012.61","22.15",
"1724467351.588","1012.52","22.15",
"1724467351.592","1012.52","22.15",
"1724467351.595","1012.52","22.15",
"1724467351.599","1012.61","22.15",
"1724467351.603","1012.61","22.15",
"1724467351.606","1012.52","22.15",
"1724467351.61","1012.52","22.15",
"1724467351.613","1012.43","22.15",
"1724467351.617","1012.58","22.13",
"1724467351.621","1012.52","22.15",
"1724467351.624","1012.55","22.17",
"1724467351.628","1012.52","22.15",
"1724467351.631","1012.61",,
"1724467351.632",,"22.15",
"1724467351.635","1012.52","22.15",
"1724467351.639","1012.52","22.15",
"1724467351.642","1012.61","22.15",
"1724467351.646","1012.61","22.15",
"1724467351.649","1012.46",,
"1724467351.65",,"22.17",
"1724467351.653","1012.61","22.15",
"1724467351.657","1012.61","22.15",
"1724467351.66","1012.61","22.15",
"1724467351.664","1012.52","22.15",
"1724467351.667","1012.61","22.15",
"1724467351.671","1012.61","22.15",
"1724467351.674","1012.61",,
"1724467351.675",,"22.15",
"1724467351.678","1012.52","22.15",
"1724467351.682","1012.52","22.15",
"1724467351.685","1012.52","22.15",
"1724467351.689","1012.48","22.13",
"1724467351.693","1012.61","22.15",
"1724467351.696","1012.52","22.15",
"1724467351.7","1012.52","22.15",
"1724467351.703","1012.52","22.15",
"1724467351.707","1012.52","22.15",
"1724467351.711","1012.52","22.15",
"1724467351.714","1012.52","22.15",
"1724467351.718","1012.61","22.15",
"1724467351.721","1012.61",,
"1724467351.722",,"22.15",
"1724467351.725","1012.52","22.15",
"1724467351.729","1012.43","22.15",
"1724467351.732","1012.43","22.15",
"1724467351.736","1012.48","22.13",
"1724467351.739","1012.52","22.15",
"1724467351.743","1012.43","22.15",
"1724467351.747","1012.52","22.15",
"1724467351.75","1012.55","22.17",
"1724467351.754","1012.52","22.15",
"1724467351.757","1012.61","22.15",
"1724467351.761","1012.61","22.15",
"1724467351.765","1012.52","22.15",
"1724467351.768","1012.43","22.15",
"1724467351.772","1012.48","22.13",
"1724467351.775","1012.46","22.17",
"1724467351.779","1012.55","22.17",
"1724467351.782","1012.52",,
"1724467351.783",,"22.15",
"1724467351.786","1012.52","22.15",
"1724467351.79","1012.61","22.15",
"1724467351.793","1012.52","22.15",
"1724467351.797","1012.52","22.15",
"1724467351.8","1012.61",,
"1724467351.801",,"22.15",
"1724467351.804","1012.52","22.15",
"1724467351.808","1012.43","22.15",
"1724467351.811","1012.52","22.15",
"1724467351.815","1012.52","22.15",
"1724467351.819","1012.43","22.15",
"1724467351.822","1012.52","22.15",
"1724467351.826","1012.43","22.15",
"1724467351.829","1012.52",,
"1724467351.83",,"22.15",
"1724467351.833","1012.61","22.15",
"1724467351.837","1012.61","22.15",
"1724467351.84","1012.55","22.17",
"1724467351.844","1012.52","22.15",
"1724467351.847","1012.48","22.13",
"1724467351.851","1012.52","22.15",
"1724467351.855","1012.61","22.15",
"1724467351.858","1012.61","22.15",
"1724467351.862","1012.61","22.15",
"1724467351.865","1012.48","22.13",
"1724467351.869","1012.52","22.15",
"1724467351.873","1012.52","22.15",
"1724467351.876","1012.52","22.15",
"1724467351.88","1012.52","22.15",
"1724467351.883","1012.48","22.13",
"1724467351.887","1012.52","22.15",
"1724467351.891","1012.61","22.15",
"1724467351.894","1012.65","22.17",
"1724467351.898","1012.61","22.15",
"1724467351.901","1012.52","22.15",
"1724467351.905","1012.74","22.17",
"1724467351.908","1012.52",,
"1724467351.909",,"22.15",
"1724467351.912","1012.52","22.15",
"1724467351.916","1012.55","22.17",
"1724467351.919","1012.52","22.15",
"1724467351.923","1012.46","22.17",
"1724467351.926","1012.52",,
"1724467351.927",,"22.15",
"1724467351.93","1012.52","22.15",
"1724467351.934","1012.58","22.13",
"1724467351.937","1012.52","22.15",
"1724467351.941","1012.61","22.15",
"1724467351.944","1012.43",,
"1724467351.945",,"22.15",
"1724467351.948","1012.65","22.17",
"1724467351.992","1012.61","22.15",
"1724467351.993","1012.61","22.15",
"1724467351.994","1012.52","22.15",
"1724467351.995","1012.52","22.15",
"1724467351.999","1012.52","22.15",
"1724467352.002","1012.55","22.17",
"1724467352.006","1012.55","22.17",
"1724467352.009","1012.52","22.15",
"1724467352.013","1012.52","22.15",
"1724467352.016","1012.52","22.15",
"1724467352.02","1012.61","22.15",
"1724467352.024","1012.52","22.15",
"1724467352.027","1012.52","22.15",
"1724467352.031","1012.61","22.15",
"1724467352.034","1012.46",,
"1724467352.035",,"22.17",
"1724467352.038","1012.52","22.15",
"1724467352.042","1012.52","22.15",
"1724467352.045","1012.43","22.15",
"1724467352.049","1012.52","22.15",
"1724467352.053","1012.61","22.15",
"1724467352.056","1012.55","22.17",
"1724467352.06","1012.52","22.15",
"1724467352.063","1012.43","22.15",
"1724467352.067","1012.46","22.17",
"1724467352.07","1012.52","22.15",
"1724467352.074","1012.46","22.17",
"1724467352.078","1012.65","22.17",
"1724467352.081","1012.55","22.17",
"1724467352.085","1012.55","22.17",
"1724467352.088","1012.55",,
"1724467352.089",,"22.17",
"1724467352.092","1012.61","22.15",
"1724467352.096","1012.52","22.15",
"1724467352.099","1012.52","22.15",
"1724467352.103","1012.52","22.15",
"1724467352.107","1012.52","22.15",
"1724467352.11","1012.61","22.15",
"1724467352.114","1012.55","22.17",
"1724467352.118","1012.52","22.15",
"1724467352.121","1012.61",,
"1724467352.122",,"22.15",
"1724467352.125","1012.52","22.15",
"1724467352.128","1012.55","22.17",
"1724467352.132","1012.52","22.15",
"1724467352.135","1012.52",,
"1724467352.136",,"22.15",
"1724467352.139","1012.55","22.17",
"1724467352.143","1012.61","22.15",
"1724467352.146","1012.7","22.15",
"1724467352.15","1012.61","22.15",
"1724467352.153","1012.52","22.15",
"1724467352.157","1012.52","22.15",
"1724467352.16","1012.61",,
"1724467352.161",,"22.15",
"1724467352.164","1012.61","22.15",
"1724467352.168","1012.55","22.17",
"1724467352.171","1012.55","22.17",
"1724467352.175","1012.55","22.17",
"1724467352.179","1012.55","22.17",
"1724467352.182","1012.52","22.15",
"1724467352.186","1012.52","22.15",
"1724467352.189","1012.52","22.15",
"1724467352.193","1012.55","22.17",
"1724467352.197","1012.55","22.17",
"1724467352.209","1012.55",,
"1724467352.21","1012.55","22.17",
"1724467352.211","1012.55","22.17",
"1724467352.215","1012.46","22.17",
"1724467352.219","1012.55","22.17",
"1724467352.222","1012.52","22.15",
"1724467352.225","1012.55",,
"1724467352.226",,"22.17",
"1724467352.232","1012.65","22.15",
"1724467352.233",,"22.17",
"1724467352.236","1012.65","22.17",
"1724467352.24","1012.52","22.15",
"1724467352.243","1012.65","22.17",
"1724467352.247","1012.55","22.17",
"1724467352.25","1012.65","22.17",
"1724467352.254","1012.55","22.17",
"1724467352.258","1012.52","22.15",
"1724467352.261","1012.52","22.15",
"1724467352.265","1012.52","22.15",
"1724467352.268","1012.55","22.17",
"1724467352.272","1012.52",,
"1724467352.273",,"22.15",
"1724467352.276","1012.55","22.17",
"1724467352.279","1012.65","22.17",
"1724467352.283","1012.55","22.17",
"1724467352.286","1012.55",,
"1724467352.287",,"22.17",
"1724467352.29","1012.65","22.17",
"1724467352.307","1012.55","22.17",
"1724467352.308","1012.55","22.17",
"1724467352.312","1012.43","22.15",
"1724467352.315","1012.65","22.17",
"1724467352.319","1012.65","22.17",
"1724467352.322","1012.55","22.17",
"1724467352.326","1012.55","22.17",
"1724467352.33","1012.55","22.17",
"1724467352.333","1012.55","22.17",
"1724467352.337","1012.55","22.17",
"1724467352.34","1012.65","22.17",
"1724467352.344","1012.52","22.15",
"1724467352.348","1012.55","22.17",
"1724467352.351","1012.55","22.17",
"1724467352.355","1012.55","22.17",
"1724467352.358","1012.46","22.17",
"1724467352.362","1012.55","22.17",
"1724467352.366","1012.55","22.17",
"1724467352.369","1012.65","22.17",
"1724467352.373","1012.55","22.17",
"1724467352.376","1012.52","22.15",
"1724467352.38","1012.46","22.17",
"1724467352.384","1012.52","22.15",
"1724467352.387","1012.46","22.17",
"1724467352.391","1012.55","22.17",
"1724467352.394","1012.52","22.15",
"1724467352.398","1012.55","22.17",
"1724467352.402","1012.55","22.17",
"1724467352.405","1012.55","22.17",
"1724467352.409","1012.43","22.15",
"1724467352.412","1012.68",,
"1724467352.413",,"22.18",
"1724467352.416","1012.55","22.17",
"1724467352.42","1012.65","22.17",
"1724467352.423","1012.55","22.17",
"1724467352.427","1012.55","22.17",
"1724467352.43","1012.46",,
"1724467352.431",,"22.17",
"1724467352.434","1012.55","22.17",
"1724467352.438","1012.46","22.17",
"1724467352.441","1012.55","22.17",
"1724467352.445","1012.65","22.17",
"1724467352.449","1012.55","22.17",
"1724467352.452","1012.49","22.18",
"1724467352.456","1012.65","22.17",
"1724467352.459","1012.43","22.15",
"1724467352.463","1012.55","22.17",
"1724467352.466","1012.65","22.17",
"1724467352.47","1012.55","22.17",
"1724467352.474","1012.55","22.17",
"1724467352.477","1012.46","22.17",
"1724467352.481","1012.43","22.15",
"1724467352.484","1012.52","22.15",
"1724467352.488","1012.65","22.17",
"1724467352.492","1012.46","22.17",
"1724467352.495","1012.46","22.17",
"1724467352.499","1012.55","22.17",
"1724467352.502","1012.55",,
"1724467352.503",,"22.17",
"1724467352.506","1012.52","22.15",
"1724467352.51","1012.55","22.17",
"1724467352.513","1012.43","22.15",
"1724467352.517","1012.55","22.17",
"1724467352.52","1012.55","22.17",
"1724467352.524","1012.46","22.17",
"1724467352.528","1012.55","22.17",
"1724467352.531","1012.46","22.17",
"1724467352.535","1012.65","22.17",
"1724467352.538","1012.55","22.17",
"1724467352.542","1012.55","22.17",
"1724467352.546","1012.61","22.15",
"1724467352.549","1012.59","22.18",
"1724467352.553","1012.55","22.17",
"1724467352.556","1012.55",,
"1724467352.557",,"22.17",
"1724467352.56","1012.59","22.18",
"1724467352.564","1012.65","22.17",
"1724467352.567","1012.59","22.18",
"1724467352.571","1012.55","22.17",
"1724467352.574","1012.55",,
"1724467352.575",,"22.17",
"1724467352.578","1012.46","22.17",
"1724467352.582","1012.55","22.17",
"1724467352.585","1012.55","22.17",
"1724467352.589","1012.59","22.18",
"1724467352.592","1012.55","22.17",
"1724467352.596","1012.65","22.17",
"1724467352.6","1012.55","22.17",
"1724467352.603","1012.55","22.17",
"1724467352.607","1012.46","22.17",
"1724467352.61","1012.55",,
"1724467352.611",,"22.17",
"1724467352.614","1012.55","22.17",
"1724467352.618","1012.55","22.17",
"1724467352.621","1012.68","22.18",
"1724467352.625","1012.55","22.17",
"1724467352.628","1012.65",,
"1724467352.629",,"22.17",
"1724467352.632","1012.37","22.17",
"1724467352.636","1012.65","22.17",
"1724467352.639","1012.46","22.17",
"1724467352.643","1012.65","22.17",
"1724467352.646","1012.43",,
"1724467352.647",,"22.15",
"1724467352.65","1012.55","22.17",
"1724467352.654","1012.46","22.17",
"1724467352.657","1012.55","22.17",
"1724467352.661","1012.59","22.18",
"1724467352.664","1012.55","22.17",
"1724467352.668","1012.46","22.17",
"1724467352.672","1012.55","22.17",
"1724467352.675","1012.55","22.17",
"1724467352.679","1012.55","22.17",
"1724467352.682","1012.65",,
"1724467352.683",,"22.17",
"1724467352.686","1012.65","22.17",
"1724467352.69","1012.65","22.17",
"1724467352.693","1012.46","22.17",
"1724467352.697","1012.46","22.17",
"1724467352.7","1012.46",,
"1724467352.701",,"22.17",
"1724467352.704","1012.65","22.17",
"1724467352.708","1012.55","22.17",
"1724467352.711","1012.59","22.18",
"1724467352.715","1012.55","22.17",
"1724467352.718","1012.55","22.17",
"1724467352.722","1012.49","22.18",
"1724467352.726","1012.55","22.17",
"1724467352.729","1012.49","22.18",
"1724467352.733","1012.55","22.17",
"1724467352.736","1012.46","22.17",
"1724467352.74","1012.55","22.17",
"1724467352.744","1012.55","22.17",
"1724467352.747","1012.65","22.17",
"1724467352.751","1012.55","22.17",
"1724467352.754","1012.55",,
"1724467352.755",,"22.17",
"1724467352.758","1012.59","22.18",
"1724467352.762","1012.68","22.18",
"1724467352.765","1012.55","22.17",
"1724467352.769","1012.65","22.17",
"1724467352.772","1012.59","22.18",
"1724467352.776","1012.65","22.17",
"1724467352.78","1012.49","22.18",
"1724467352.783","1012.46","22.17",
"1724467352.787","1012.46","22.17",
"1724467352.79","1012.55","22.17",
"1724467352.794","1012.59","22.18",
"1724467352.798","1012.65","22.17",
"1724467352.801","1012.46","22.17",
"1724467352.805","1012.55","22.17",
"1724467352.808","1012.55","22.17",
"1724467352.812","1012.55","22.17",
"1724467352.816","1012.55","22.17",
"1724467352.819","1012.46","22.17",
"1724467352.823","1012.55","22.17",
"1724467352.826","1012.46",,
"1724467352.827",,"22.17",
"1724467352.83","1012.46","22.17",
"1724467352.834","1012.55","22.17",
"1724467352.837","1012.55","22.17",
"1724467352.841","1012.55","22.17",
"1724467352.844","1012.59",,
"1724467352.845",,"22.18",
"1724467352.848","1012.55","22.17",
"1724467352.852","1012.49","22.18",
"1724467352.855","1012.65","22.17",
"1724467352.859","1012.55","22.17",
"1724467352.862","1012.59","22.18",
"1724467352.866","1012.55","22.17",
"1724467352.87","1012.46","22.17",
"1724467352.873","1012.55","22.17",
"1724467352.877","1012.55","22.17",
"1724467352.88","1012.49",,
"1724467352.881",,"22.18",
"1724467352.884","1012.59","22.18",
"1724467352.888","1012.46","22.17",
"1724467352.891","1012.49","22.18",
"1724467352.895","1012.55","22.17",
"1724467352.898","1012.55","22.17",
"1724467352.902","1012.68","22.18",
"1724467352.905","1012.59",,
"1724467352.906",,"22.18",
"1724467352.909","1012.55","22.17",
"1724467352.913","1012.46","22.17",
"1724467352.916","1012.49","22.18",
"1724467352.92","1012.59","22.18",
"1724467352.924","1012.59","22.18",
"1724467352.927","1012.46","22.17",
"1724467352.931","1012.49","22.18",
"1724467352.934","1012.55","22.17",
"1724467352.938","1012.55","22.17",
"1724467352.942","1012.55","22.17",
"1724467352.945","1012.46","22.17",
"1724467352.949","1012.46","22.17",
"1724467352.952","1012.55","22.17",
"1724467352.956","1012.49","22.18",
"1724467352.96","1012.65","22.17",
"1724467352.963","1012.55","22.17",
"1724467352.967","1012.59","22.18",
"1724467352.97","1012.49","22.18",
"1724467352.974","1012.59","22.18",
"1724467352.978","1012.59","22.18",
"1724467352.981","1012.68","22.18",
"1724467352.985","1012.59","22.18",
"1724467352.988","1012.49","22.18",
"1724467352.992","1012.59","22.18",
"1724467352.995","1012.49",,
"1724467352.996",,"22.18",
"1724467352.999","1012.55","22.17",
"1724467353.042","1012.55","22.17",
"1724467353.043","1012.46","22.17",
"1724467353.046","1012.46","22.17",
"1724467353.05","1012.59","22.18",
"1724467353.053","1012.46","22.17",
"1724467353.057","1012.55","22.17",
"1724467353.06","1012.59","22.18",
"1724467353.064","1012.65","22.17",
"1724467353.067","1012.55","22.17",
"1724467353.071","1012.59","22.18",
"1724467353.075","1012.65","22.17",
"1724467353.078","1012.49","22.18",
"1724467353.082","1012.53","22.2",
"1724467353.085","1012.59",,
"1724467353.086",,"22.18",
"1724467353.089","1012.59","22.18",
"1724467353.093","1012.59","22.18",
"1724467353.096","1012.59","22.18",
"1724467353.1","1012.55","22.17",
"1724467353.104","1012.55","22.17",
"1724467353.107","1012.55","22.17",
"1724467353.111","1012.55","22.17",
"1724467353.114","1012.55","22.17",
"1724467353.118","1012.49","22.18",
"1724467353.121","1012.55","22.17",
"1724467353.125","1012.59","22.18",
"1724467353.129","1012.59","22.18",
"1724467353.132","1012.59","22.18",
"1724467353.136","1012.59","22.18",
"1724467353.139","1012.46",,
"1724467353.14",,"22.17",
"1724467353.143","1012.59","22.18",
"1724467353.147","1012.49","22.18",
"1724467353.15","1012.46","22.17",
"1724467353.154","1012.49","22.18",
"1724467353.157","1012.49",,
"1724467353.158",,"22.18",
"1724467353.161","1012.55","22.17",
"1724467353.165","1012.59","22.18",
"1724467353.169","1012.46","22.17",
"1724467353.172","1012.55","22.17",
"1724467353.176","1012.49","22.18",
"1724467353.179","1012.59","22.18",
"1724467353.183","1012.49","22.18",
"1724467353.186","1012.46","22.17",
"1724467353.19","1012.59","22.18",
"1724467353.193","1012.59",,
"1724467353.194",,"22.18",
"1724467353.197","1012.59","22.18",
"1724467353.201","1012.55","22.17",
"1724467353.204","1012.49","22.18",
"1724467353.208","1012.59","22.18",
"1724467353.212","1012.49","22.18",
"1724467353.215","1012.59","22.18",
"1724467353.219","1012.55","22.17",
"1724467353.222","1012.59","22.18",
"1724467353.226","1012.59","22.18",
"1724467353.229","1012.49",,
"1724467353.23",,"22.18",
"1724467353.233","1012.49","22.18",
"1724467353.237","1012.49","22.18",
"1724467353.24","1012.49","22.18",
"1724467353.244","1012.46","22.17",
"1724467353.247","1012.55",,
"1724467353.248",,"22.17",
"1724467353.251","1012.49","22.18",
"1724467353.255","1012.49","22.18",
"1724467353.258","1012.49","22.18",
"1724467353.262","1012.55","22.17",
"1724467353.265","1012.49","22.18",
"1724467353.269","1012.49","22.18",
"1724467353.273","1012.46","22.17",
"1724467353.276","1012.55","22.17",
"1724467353.28","1012.49","22.18",
"1724467353.284","1012.59","22.18",
"1724467353.287","1012.59","22.18",
"1724467353.291","1012.59","22.18",
"1724467353.294","1012.55","22.17",
"1724467353.298","1012.49","22.18",
"1724467353.301","1012.59",,
"1724467353.302",,"22.18",
"1724467353.305","1012.46","22.17",
"1724467353.309","1012.55","22.17",
"1724467353.312","1012.59","22.18",
"1724467353.316","1012.46","22.17",
"1724467353.319","1012.59",,
"1724467353.32",,"22.18",
"1724467353.323","1012.49","22.18",
"1724467353.327","1012.46","22.17",
"1724467353.33","1012.55","22.17",
"1724467353.334","1012.59","22.18",
"1724467353.337","1012.4",,
"1724467353.338",,"22.18",
"1724467353.341","1012.55","22.17",
"1724467353.345","1012.59","22.18",
"1724467353.348","1012.68","22.18",
"1724467353.352","1012.59","22.18",
"1724467353.355","1012.59",,
"1724467353.356",,"22.18",
"1724467353.359","1012.49","22.18",
"1724467353.363","1012.49","22.18",
"1724467353.366","1012.59","22.18",
"1724467353.37","1012.49","22.18",
"1724467353.374","1012.49","22.18",
"1724467353.377","1012.59","22.18",
"1724467353.381","1012.59","22.18",
"1724467353.384","1012.59","22.18",
"1724467353.388","1012.49","22.18",
"1724467353.391","1012.59","22.18",
"1724467353.395","1012.59","22.18",
"1724467353.399","1012.59","22.18",
"1724467353.402","1012.49","22.18",
"1724467353.406","1012.49","22.18",
"1724467353.409","1012.59",,
"1724467353.41",,"22.18",
"1724467353.413","1012.62","22.2",
"1724467353.417","1012.59","22.18",
"1724467353.42","1012.59","22.18",
"1724467353.424","1012.49","22.18",
"1724467353.427","1012.49",,
"1724467353.428",,"22.18",
"1724467353.431","1012.49","22.18",
"1724467353.435","1012.59","22.18",
"1724467353.438","1012.4","22.18",
"1724467353.442","1012.49","22.18",
"1724467353.445","1012.49",,
"1724467353.446",,"22.18",
"1724467353.449","1012.59","22.18",
"1724467353.453","1012.59","22.18",
"1724467353.456","1012.68","22.18",
"1724467353.46","1012.59","22.18",
"1724467353.463","1012.59",,
"1724467353.464",,"22.18",
"1724467353.467","1012.49","22.18",
"1724467353.471","1012.49","22.18",
"1724467353.474","1012.59","22.18",
"1724467353.478","1012.59","22.18",
"1724467353.482","1012.59","22.18",
"1724467353.485","1012.59","22.18",
"1724467353.489","1012.59","22.18",
"1724467353.492","1012.62","22.2",
"1724467353.496","1012.55","22.17",
"1724467353.5","1012.49","22.18",
"1724467353.503","1012.59","22.18",
"1724467353.507","1012.59","22.18",
"1724467353.51","1012.49","22.18",
"1724467353.514","1012.59","22.18",
"1724467353.518","1012.49","22.18",
"1724467353.521","1012.49","22.18",
"1724467353.525","1012.53","22.2",
"1724467353.528","1012.59","22.18",
"1724467353.532","1012.59","22.18",
"1724467353.535","1012.68",,
"1724467353.536",,"22.18",
"1724467353.539","1012.49","22.18",
"1724467353.543","1012.59","22.18",
"1724467353.546","1012.62","22.2",
"1724467353.55","1012.49","22.18",
"1724467353.553","1012.46","22.17",
"1724467353.557","1012.49","22.18",
"1724467353.561","1012.49","22.18",
"1724467353.564","1012.55","22.17",
"1724467353.568","1012.59","22.18",
"1724467353.572","1012.53","22.2",
"1724467353.575","1012.59","22.18",
"1724467353.579","1012.49","22.18",
"1724467353.582","1012.49","22.18",
"1724467353.586","1012.59","22.18",
"1724467353.589","1012.59",,
"1724467353.59",,"22.18",
"1724467353.593","1012.49","22.18",
"1724467353.597","1012.59","22.18",
"1724467353.6","1012.68","22.18",
"1724467353.604","1012.49","22.18",
"1724467353.607","1012.68",,
"1724467353.608",,"22.18",
"1724467353.611","1012.59","22.18",
"1724467353.615","1012.62","22.2",
"1724467353.618","1012.49","22.18",
"1724467353.622","1012.59","22.18",
"1724467353.625","1012.68",,
"1724467353.626",,"22.18",
"1724467353.629","1012.59","22.18",
"1724467353.633","1012.49","22.18",
"1724467353.636","1012.59","22.18",
"1724467353.64","1012.62","22.2",
"1724467353.643","1012.53","22.2",
"1724467353.647","1012.49","22.18",
"1724467353.651","1012.71","22.2",
"1724467353.654","1012.62","22.2",
"1724467353.658","1012.62","22.2",
"1724467353.661","1012.49",,
"1724467353.662",,"22.18",
"1724467353.665","1012.49","22.18",
"1724467353.669","1012.53","22.2",
"1724467353.672","1012.53","22.2",
"1724467353.676","1012.49","22.18",
"1724467353.68","1012.49","22.18",
"1724467353.683","1012.59","22.18",
"1724467353.687","1012.49","22.18",
"1724467353.69","1012.53","22.2",
"1724467353.694","1012.59","22.18",
"1724467353.698","1012.49","22.18",
"1724467353.701","1012.59","22.18",
"1724467353.705","1012.62","22.2",
"1724467353.708","1012.59","22.18",
"1724467353.712","1012.59","22.18",
"1724467353.715","1012.59",,
"1724467353.716",,"22.18",
"1724467353.719","1012.49","22.18",
"1724467353.723","1012.49","22.18",
"1724467353.726","1012.59","22.18",
"1724467353.73","1012.53","22.2",
"1724467353.733","1012.59",,
"1724467353.734",,"22.18",
"1724467353.737","1012.53","22.2",
"1724467353.741","1012.49","22.18",
"1724467353.744","1012.49","22.18",
"1724467353.748","1012.53","22.2",
"1724467353.751","1012.62",,
"1724467353.752",,"22.2",
"1724467353.756","1012.53","22.2",
"1724467353.759","1012.68","22.18",
"1724467353.762","1012.59","22.18",
"1724467353.766","1012.59","22.18",
"1724467353.769","1012.53","22.2",
"1724467353.773","1012.49","22.18",
"1724467353.777","1012.49","22.18",
"1724467353.78","1012.59","22.18",
"1724467353.784","1012.49","22.18",
"1724467353.787","1012.49","22.18",
"1724467353.791","1012.53","22.2",
"1724467353.795","1012.62","22.2",
"1724467353.798","1012.49","22.18",
"1724467353.802","1012.49","22.18",
"1724467353.805","1012.49","22.18",
"1724467353.809","1012.49","22.18",
"1724467353.813","1012.53","22.2",
"1724467353.816","1012.59","22.18",
"1724467353.82","1012.62","22.2",
"1724467353.823","1012.49",,
"1724467353.824",,"22.18",
"1724467353.827","1012.49","22.18",
"1724467353.831","1012.53","22.2",
"1724467353.834","1012.62","22.2",
"1724467353.838","1012.49","22.18",
"1724467353.841","1012.49","22.18",
"1724467353.845","1012.4","22.18",
"1724467353.849","1012.49","22.18",
"1724467353.852","1012.53","22.2",
"1724467353.856","1012.49","22.18",
"1724467353.859","1012.62","22.2",
"1724467353.863","1012.4","22.18",
"1724467353.867","1012.62","22.2",
"1724467353.87","1012.53","22.2",
"1724467353.874","1012.59","22.18",
"1724467353.877","1012.49","22.18",
"1724467353.881","1012.4","22.18",
"1724467353.885","1012.4","22.18",
"1724467353.888","1012.59","22.18",
"1724467353.892","1012.53","22.2",
"1724467353.895","1012.53",,
"1724467353.896",,"22.2",
"1724467353.899","1012.59","22.18",
"1724467353.903","1012.49","22.18",
"1724467353.906","1012.49","22.18",
"1724467353.91","1012.53","22.2",
"1724467353.913","1012.53","22.2",
"1724467353.917","1012.53","22.2",
"1724467353.921","1012.59","22.18",
"1724467353.924","1012.53","22.2",
"1724467353.928","1012.62","22.2",
"1724467353.931","1012.59",,
"1724467353.932",,"22.18",
"1724467353.935","1012.62","22.2",
"1724467353.939","1012.53","22.2",
"1724467353.942","1012.53","22.2",
"1724467353.946","1012.59","22.18",
"1724467353.949","1012.49",,
"1724467353.95",,"22.18",
"1724467353.953","1012.43","22.2",
"1724467353.957","1012.49","22.18",
"1724467353.96","1012.49","22.18",
"1724467353.964","1012.59","22.18",
"1724467353.967","1012.59",,
"1724467353.968",,"22.18",
"1724467353.971","1012.49","22.18",
"1724467353.976","1012.53","22.2",
"1724467353.978","1012.62",,
"1724467353.979",,"22.2",
"1724467353.982","1012.53","22.2",
"1724467353.985","1012.53","22.2",
"1724467353.989","1012.53","22.2",
"1724467353.993","1012.62","22.2",
"1724467353.996","1012.59","22.18",
"1724467354","1012.53","22.2",
"1724467354.003","1012.59","22.18",
"1724467354.007","1012.53","22.2",
"1724467354.011","1012.53","22.2",
"1724467354.014","1012.43","22.2",
"1724467354.018","1012.53","22.2",
"1724467354.021","1012.53","22.2",
"1724467354.025","1012.62","22.2",
"1724467354.029","1012.62","22.2",
"1724467354.032","1012.53","22.2",
"1724467354.036","1012.53","22.2",
"1724467354.039","1012.53","22.2",
"1724467354.043","1012.62","22.2",
"1724467354.047","1012.49","22.18",
"1724467354.05","1012.53","22.2",
"1724467354.054","1012.34","22.2",
"1724467354.057","1012.59","22.18",
"1724467354.061","1012.53","22.2",
"1724467354.065","1012.59","22.18",
"1724467354.068","1012.53","22.2",
"1724467354.072","1012.62","22.2",
"1724467354.075","1012.62","22.2",
"1724467354.079","1012.62","22.2",
"1724467354.083","1012.62","22.2",
"1724467354.086","1012.43","22.2",
"1724467354.122","1012.53","22.2",
"1724467354.123","1012.53","22.2",
"1724467354.126","1012.53","22.2",
"1724467354.129","1012.43",,
"1724467354.13",,"22.2",
"1724467354.133","1012.49","22.18",
"1724467354.136","1012.59",,
"1724467354.137",,"22.18",
"1724467354.14","1012.49","22.18",
"1724467354.144","1012.59","22.18",
"1724467354.147","1012.71","22.2",
"1724467354.151","1012.62","22.2",
"1724467354.154","1012.53","22.2",
"1724467354.158","1012.62","22.2",
"1724467354.162","1012.53","22.2",
"1724467354.165","1012.53","22.2",
"1724467354.169","1012.53","22.2",
"1724467354.172","1012.53",,
"1724467354.173",,"22.2",
"1724467354.176","1012.53","22.2",
"1724467354.18","1012.49","22.18",
"1724467354.183","1012.53","22.2",
"1724467354.187","1012.62","22.2",
"1724467354.19","1012.53","22.2",
"1724467354.194","1012.62","22.2",
"1724467354.198","1012.53","22.2",
"1724467354.201","1012.4","22.18",
"1724467354.205","1012.62","22.2",
"1724467354.209","1012.53","22.2",
"1724467354.212","1012.53",,
"1724467354.213",,"22.2",
"1724467354.216","1012.62","22.2",
"1724467354.22","1012.53","22.2",
"1724467354.223","1012.49",,
"1724467354.224",,"22.18",
"1724467354.227","1012.53","22.2",
"1724467354.23","1012.62",,
"1724467354.231",,"22.2",
"1724467354.234","1012.53","22.2",
"1724467354.237","1012.53","22.2",
"1724467354.241","1012.62","22.2",
"1724467354.244","1012.62",,
"1724467354.245",,"22.2",
"1724467354.248","1012.62","22.2",
"1724467354.252","1012.53","22.2",
"1724467354.255","1012.62","22.2",
"1724467354.259","1012.53","22.2",
"1724467354.263","1012.53","22.2",
"1724467354.266","1012.62","22.2",
"1724467354.27","1012.62","22.2",
"1724467354.273","1012.53","22.2",
