timestamp(ms),pressure,temperature,
"1724467991.048",,"22.56",
"1724467991.061","1012.39",,
"1724467991.062",,"22.56",
"1724467991.074","1012.42","22.56",
"1724467991.088","1012.39","22.56",
"1724467991.101","1012.39","22.56",
"1724467991.115","1012.42","22.56",
"1724467991.129","1012.39",,
"1724467991.13",,"22.56",
"1724467991.142","1012.39","22.56",
"1724467991.156","1012.36","22.56",
"1724467991.169","1012.42",,
"1724467991.17",,"22.56",
"1724467991.183","1012.39","22.56",
"1724467991.197","1012.41","22.56",
"1724467991.21","1012.41","22.56",
"1724467991.224","1012.4","22.56",
"1724467991.237","1012.4",,
"1724467991.238",,"22.57",
"1724467991.251","1012.36","22.56",
"1724467991.265","1012.41","22.57",
"1724467991.278","1012.38","22.57",
"1724467991.292","1012.44","22.57",
"1724467991.305","1012.42","22.57",
"1724467991.319","1012.42","22.56",
"1724467991.332","1012.4",,
"1724467991.333",,"22.57",
"1724467991.346","1012.39","22.57",
"1724467991.36","1012.38","22.57",
"1724467991.373","1012.42",,
"1724467991.374",,"22.57",
"1724467991.387","1012.42","22.57",
"1724467991.401","1012.4","22.57",
"1724467991.414","1012.39","22.57",
"1724467991.428","1012.38","22.57",
"1724467991.441","1012.37","22.57",
"1724467991.455","1012.39","22.57",
"1724467991.469","1012.38","22.57",
"1724467991.482","1012.39","22.57",
"1724467991.496","1012.42","22.57",
"1724467991.509","1012.4","22.57",
"1724467991.523","1012.43","22.57",
"1724467991.536","1012.4","22.57",
"1724467991.55","1012.4","22.57",
"1724467991.564","1012.41","22.58",
"1724467991.577","1012.42","22.58",
"1724467991.591","1012.42","22.58",
"1724467991.604","1012.41",,
"1724467991.605",,"22.57",
"1724467991.618","1012.41","22.58",
"1724467991.632","1012.44","22.58",
"1724467991.645","1012.4",,
"1724467991.646",,"22.58",
"1724467991.659","1012.38","22.58",
"1724467991.672","1012.39","22.58",
"1724467991.686","1012.43","22.58",
"1724467991.7","1012.42","22.58",
"1724467991.714","1012.4","22.58",
"1724467991.727","1012.4",,
"1724467991.728",,"22.58",
"1724467991.74","1012.4","22.58",
