timestamp(ms),pressure,temperature,
"1724467923.231","1012.41","22.44",
"1724467923.24","1012.46","22.43",
"1724467923.25","1012.47","22.44",
"1724467923.26","1012.44","22.44",
"1724467923.269","1012.44",,
"1724467923.27",,"22.44",
"1724467923.279","1012.53","22.44",
"1724467923.288","1012.44",,
"1724467923.289",,"22.44",
"1724467923.298","1012.45","22.44",
"1724467923.308","1012.52","22.44",
"1724467923.317","1012.45","22.44",
"1724467923.327","1012.47","22.43",
"1724467923.336","1012.49",,
"1724467923.337",,"22.44",
"1724467923.346","1012.47",,
"1724467923.347",,"22.43",
"1724467923.356","1012.47","22.44",
"1724467923.365","1012.51","22.44",
"1724467923.375","1012.5","22.44",
"1724467923.384","1012.46",,
"1724467923.385",,"22.45",
"1724467923.394","1012.5","22.45",
"1724467923.404","1012.45","22.44",
"1724467923.414","1012.47","22.44",
"1724467923.423","1012.45","22.44",
"1724467923.433","1012.44","22.43",
"1724467923.442","1012.48","22.44",
"1724467923.452","1012.53","22.44",
"1724467923.461","1012.44",,
"1724467923.462",,"22.44",
"1724467923.471","1012.5","22.44",
"1724467923.481","1012.44","22.44",
"1724467923.49","1012.49","22.44",
"1724467923.5","1012.47","22.44",
"1724467923.509","1012.49","22.44",
"1724467923.519","1012.44","22.44",
"1724467923.528","1012.43",,
"1724467923.529",,"22.45",
"1724467923.538","1012.49","22.44",
"1724467923.548","1012.44","22.44",
"1724467923.557","1012.53","22.44",
"1724467923.567","1012.46","22.44",
"1724467923.576","1012.46",,
"1724467923.577",,"22.44",
"1724467923.586","1012.42","22.44",
"1724467923.596","1012.46","22.45",
"1724467923.605","1012.43",,
"1724467923.606",,"22.44",
"1724467923.615","1012.51","22.45",
"1724467923.624","1012.44","22.45",
"1724467923.634","1012.51","22.44",
"1724467923.644","1012.47","22.45",
"1724467923.653","1012.49","22.45",
"1724467923.672","1012.46","22.44",
"1724467923.682","1012.46","22.44",
"1724467923.691","1012.48",,
"1724467923.692",,"22.44",
"1724467923.701","1012.42","22.44",
"1724467923.711","1012.47","22.45",
"1724467923.72","1012.52",,
"1724467923.721",,"22.45",
"1724467923.73","1012.49",,
"1724467923.731",,"22.45",
"1724467923.74","1012.53","22.44",
"1724467923.749","1012.47",,
"1724467923.75",,"22.45",
"1724467923.759","1012.47","22.45",
"1724467923.768","1012.46","22.45",
"1724467923.778","1012.44","22.44",
"1724467923.788","1012.49","22.45",
"1724467923.797","1012.43",,
"1724467923.798",,"22.45",
"1724467923.807","1012.45","22.45",
"1724467923.817","1012.47","22.45",
"1724467923.826","1012.46","22.45",
"1724467923.835","1012.42",,
"1724467923.836",,"22.45",
"1724467923.845","1012.45","22.45",
"1724467923.855","1012.46","22.45",
"1724467923.864","1012.44",,
"1724467923.865",,"22.45",
"1724467923.874","1012.46","22.46",
"1724467923.884","1012.5","22.45",
"1724467923.893","1012.43","22.45",
"1724467923.903","1012.5","22.46",
"1724467923.912","1012.51","22.45",
"1724467923.922","1012.5","22.45",
"1724467923.932","1012.51","22.45",
"1724467923.941","1012.48",,
"1724467923.942",,"22.45",
"1724467923.951","1012.45","22.45",
"1724467923.96","1012.5","22.45",
"1724467923.97","1012.45","22.45",
"1724467923.98","1012.47","22.45",
"1724467923.989","1012.46",,
"1724467923.99",,"22.45",
"1724467923.999","1012.45","22.46",
"1724467924.009","1012.45","22.46",
"1724467924.018","1012.46","22.46",
"1724467924.028","1012.5","22.45",
"1724467924.037","1012.46","22.46",
"1724467924.047","1012.49","22.45",
"1724467924.056","1012.49","22.45",
"1724467924.066","1012.5","22.46",
"1724467924.076","1012.43","22.46",
"1724467924.085","1012.41","22.46",
"1724467924.095","1012.46","22.46",
"1724467924.104","1012.48","22.45",
"1724467924.114","1012.48","22.46",
"1724467924.124","1012.51","22.46",
"1724467924.133","1012.47",,
"1724467924.134",,"22.45",
"1724467924.143","1012.52",,
"1724467924.144",,"22.46",
"1724467924.152","1012.5",,
"1724467924.153",,"22.45",
"1724467924.162","1012.51","22.45",
"1724467924.172","1012.45","22.46",
"1724467924.181","1012.46",,
"1724467924.182",,"22.46",
"1724467924.191","1012.5","22.46",
"1724467924.201","1012.46","22.45",
"1724467924.21","1012.49","22.46",
"1724467924.219","1012.47",,
"1724467924.22",,"22.46",
"1724467924.229","1012.49","22.46",
"1724467924.239","1012.42","22.46",
"1724467924.248","1012.47",,
"1724467924.249",,"22.46",
"1724467924.258","1012.46","22.46",
"1724467924.267","1012.5",,
"1724467924.268",,"22.46",
"1724467924.277","1012.47","22.46",
"1724467924.288","1012.47","22.46",
"1724467924.296","1012.49",,
"1724467924.297",,"22.46",
"1724467924.306","1012.46","22.46",
"1724467924.315","1012.46",,
"1724467924.316",,"22.46",
"1724467924.325","1012.45","22.46",
"1724467924.335","1012.43","22.46",
"1724467924.344","1012.52","22.46",
"1724467924.354","1012.46","22.46",
"1724467924.364","1012.46","22.46",
"1724467924.373","1012.51","22.46",
"1724467924.383","1012.44","22.47",
"1724467924.393","1012.48","22.47",
"1724467924.402","1012.51",,
"1724467924.403",,"22.47",
"1724467924.412","1012.47","22.46",
"1724467924.421","1012.45","22.47",
"1724467924.431","1012.47","22.46",
"1724467924.44","1012.52",,
"1724467924.441",,"22.47",
"1724467924.45","1012.46","22.47",
"1724467924.46","1012.41","22.46",
"1724467924.469","1012.47",,
"1724467924.47",,"22.46",
"1724467924.479","1012.48","22.47",
"1724467924.488","1012.43","22.46",
"1724467924.498","1012.5","22.46",
"1724467924.508","1012.49","22.47",
"1724467924.517","1012.44",,
"1724467924.518",,"22.47",
"1724467924.527","1012.49","22.47",
"1724467924.537","1012.46","22.46",
"1724467924.546","1012.45","22.46",
"1724467924.555","1012.51",,
"1724467924.556",,"22.47",
"1724467924.565","1012.45","22.47",
"1724467924.575","1012.49","22.47",
"1724467924.584","1012.45",,
"1724467924.585",,"22.46",
"1724467924.594","1012.47","22.47",
"1724467924.603","1012.49",,
"1724467924.604",,"22.47",
"1724467924.613","1012.49","22.47",
"1724467924.623","1012.51","22.47",
"1724467924.632","1012.47","22.47",
"1724467924.642","1012.53","22.47",
"1724467924.651","1012.48","22.47",
"1724467924.661","1012.44","22.47",
"1724467924.671","1012.48","22.47",
"1724467924.68","1012.46",,
"1724467924.681",,"22.47",
"1724467924.69","1012.5","22.47",
"1724467924.699","1012.45",,
"1724467924.7",,"22.47",
"1724467924.709","1012.54","22.47",
"1724467924.719","1012.45","22.47",
"1724467924.729","1012.49","22.47",
"1724467924.738","1012.46",,
"1724467924.739",,"22.47",
"1724467924.747","1012.52",,
"1724467924.748",,"22.47",
"1724467924.757","1012.48","22.47",
"1724467924.767","1012.44","22.47",
"1724467924.777","1012.45","22.47",
"1724467924.786","1012.51","22.47",
"1724467924.796","1012.46","22.47",
"1724467924.805","1012.52","22.47",
"1724467924.815","1012.54",,
"1724467924.816",,"22.47",
"1724467924.824","1012.44","22.47",
"1724467924.834","1012.42","22.47",
"1724467924.844","1012.52","22.47",
"1724467924.853","1012.45",,
"1724467924.854",,"22.47",
"1724467924.863","1012.48","22.47",
"1724467924.872","1012.47",,
"1724467924.873",,"22.47",
"1724467924.882","1012.5","22.47",
"1724467924.891","1012.47",,
"1724467924.892",,"22.47",
"1724467924.901","1012.54","22.48",
"1724467924.911","1012.49","22.48",
"1724467924.92","1012.49","22.47",
"1724467924.93","1012.43","22.47",
"1724467924.939","1012.47",,
"1724467924.94",,"22.47",
"1724467924.949","1012.48","22.47",
"1724467924.959","1012.49","22.48",
"1724467924.968","1012.45",,
"1724467924.969",,"22.47",
"1724467924.978","1012.48","22.47",
"1724467924.988","1012.49","22.47",
"1724467924.997","1012.42",,
"1724467924.998",,"22.48",
"1724467925.007","1012.45","22.47",
"1724467925.016","1012.44","22.48",
"1724467925.026","1012.44","22.48",
"1724467925.036","1012.47","22.47",
"1724467925.045","1012.47",,
"1724467925.046",,"22.48",
"1724467925.055","1012.51","22.47",
"1724467925.065","1012.45","22.47",
"1724467925.074","1012.46","22.48",
"1724467925.083","1012.48",,
"1724467925.084",,"22.48",
"1724467925.093","1012.51","22.47",
"1724467925.103","1012.43","22.47",
"1724467925.112","1012.45",,
"1724467925.113",,"22.48",
"1724467925.122","1012.48","22.48",
"1724467925.132","1012.5","22.48",
"1724467925.141","1012.47","22.48",
"1724467925.151","1012.51","22.48",
"1724467925.16","1012.47","22.48",
"1724467925.17","1012.49","22.48",
"1724467925.18","1012.53","22.48",
"1724467925.189","1012.45",,
"1724467925.19",,"22.48",
"1724467925.199","1012.52","22.48",
"1724467925.208","1012.46","22.48",
"1724467925.218","1012.45","22.48",
"1724467925.227","1012.48",,
"1724467925.228",,"22.48",
"1724467925.237","1012.44","22.48",
"1724467925.247","1012.46","22.48",
"1724467925.256","1012.51",,
"1724467925.257",,"22.48",
"1724467925.266","1012.46",,
"1724467925.267",,"22.48",
"1724467925.275","1012.5",,
"1724467925.276",,"22.48",
"1724467925.285","1012.45","22.48",
"1724467925.295","1012.43","22.48",
"1724467925.304","1012.46",,
"1724467925.305",,"22.48",
"1724467925.314","1012.49","22.48",
"1724467925.323","1012.5",,
"1724467925.324",,"22.48",
"1724467925.333","1012.47","22.48",
"1724467925.343","1012.5","22.48",
"1724467925.352","1012.5","22.49",
"1724467925.362","1012.46","22.48",
"1724467925.372","1012.53","22.49",
"1724467925.381","1012.48","22.48",
"1724467925.391","1012.5","22.48",
"1724467925.4","1012.5",,
"1724467925.401",,"22.48",
"1724467925.41","1012.51","22.49",
"1724467925.419","1012.46",,
"1724467925.42",,"22.49",
"1724467925.464","1012.48","22.48",
"1724467925.466","1012.54","22.49",
"1724467925.468","1012.48","22.48",
"1724467925.478","1012.48","22.49",
"1724467925.487","1012.48","22.49",
"1724467925.496","1012.47","22.48",
"1724467925.506","1012.46","22.49",
"1724467925.515","1012.51","22.49",
"1724467925.525","1012.47","22.49",
"1724467925.535","1012.44","22.48",
"1724467925.544","1012.45","22.49",
"1724467925.554","1012.46","22.49",
"1724467925.564","1012.46","22.48",
"1724467925.573","1012.49","22.48",
"1724467925.583","1012.44","22.48",
"1724467925.592","1012.47",,
"1724467925.593",,"22.48",
"1724467925.602","1012.5","22.49",
"1724467925.611","1012.43","22.48",
"1724467925.621","1012.51","22.49",
"1724467925.631","1012.48","22.49",
"1724467925.64","1012.47","22.49",
"1724467925.65","1012.51","22.49",
"1724467925.66","1012.5","22.49",
"1724467925.669","1012.49","22.49",
"1724467925.679","1012.52","22.49",
"1724467925.688","1012.5",,
"1724467925.689",,"22.48",
"1724467925.698","1012.49","22.48",
"1724467925.708","1012.48","22.49",
"1724467925.717","1012.45",,
"1724467925.718",,"22.49",
"1724467925.727","1012.45","22.49",
"1724467925.736","1012.44","22.49",
"1724467925.746","1012.53","22.49",
"1724467925.755","1012.44",,
"1724467925.756",,"22.49",
"1724467925.765","1012.44","22.49",
"1724467925.775","1012.43","22.48",
"1724467925.785","1012.48","22.49",
"1724467925.794","1012.48","22.5",
"1724467925.803","1012.41",,
"1724467925.804",,"22.49",
"1724467925.813","1012.52","22.49",
"1724467925.823","1012.49","22.49",
"1724467925.832","1012.49","22.5",
"1724467925.842","1012.54","22.49",
"1724467925.852","1012.45","22.49",
"1724467925.861","1012.49","22.49",
"1724467925.871","1012.48","22.49",
"1724467925.88","1012.47","22.5",
"1724467925.89","1012.47","22.49",
"1724467925.9","1012.39","22.49",
"1724467925.909","1012.46",,
"1724467925.91",,"22.49",
"1724467925.919","1012.53","22.5",
"1724467925.928","1012.5","22.5",
"1724467925.938","1012.44","22.49",
"1724467925.947","1012.44",,
"1724467925.948",,"22.49",
"1724467925.957","1012.5","22.49",
"1724467925.967","1012.46","22.49",
"1724467925.977","1012.45","22.49",
"1724467925.986","1012.49","22.5",
"1724467925.996","1012.41","22.49",
"1724467926.005","1012.49","22.49",
"1724467926.015","1012.48","22.49",
"1724467926.024","1012.4","22.49",
"1724467926.034","1012.46","22.5",
"1724467926.044","1012.5","22.5",
"1724467926.053","1012.49",,
"1724467926.054",,"22.5",
"1724467926.063","1012.45","22.49",
"1724467926.072","1012.52","22.5",
"1724467926.082","1012.45","22.5",
"1724467926.091","1012.53",,
"1724467926.092",,"22.49",
"1724467926.101","1012.46","22.5",
"1724467926.111","1012.46","22.5",
"1724467926.12","1012.49",,
"1724467926.121",,"22.49",
"1724467926.13","1012.46","22.5",
"1724467926.139","1012.51","22.49",
"1724467926.149","1012.51","22.5",
"1724467926.159","1012.43","22.5",
"1724467926.168","1012.48",,
"1724467926.169",,"22.5",
"1724467926.178","1012.47","22.5",
"1724467926.188","1012.48","22.5",
"1724467926.197","1012.44","22.5",
"1724467926.207","1012.45","22.5",
"1724467926.216","1012.48","22.5",
"1724467926.226","1012.46","22.5",
"1724467926.236","1012.43","22.5",
"1724467926.245","1012.45",,
"1724467926.246",,"22.5",
"1724467926.255","1012.45","22.5",
"1724467926.264","1012.46","22.5",
"1724467926.274","1012.49","22.5",
"1724467926.284","1012.45","22.5",
"1724467926.293","1012.53","22.5",
"1724467926.303","1012.44","22.5",
"1724467926.313","1012.49","22.5",
"1724467926.322","1012.5",,
"1724467926.323",,"22.5",
"1724467926.331","1012.44",,
"1724467926.332",,"22.5",
"1724467926.341","1012.44","22.5",
"1724467926.351","1012.5","22.5",
"1724467926.36","1012.47",,
"1724467926.361",,"22.5",
"1724467926.37","1012.51","22.5",
"1724467926.38","1012.43","22.5",
"1724467926.389","1012.5","22.5",
"1724467926.399","1012.43","22.5",
"1724467926.408","1012.5","22.5",
"1724467926.418","1012.48","22.5",
"1724467926.428","1012.48","22.5",
"1724467926.437","1012.52","22.51",
"1724467926.447","1012.47","22.51",
